starttime	seconds	ctime	dtime	ttime	wait
Mon Mar 09 01:32:38 2015	1425875558	0	165	165	165
Mon Mar 09 01:32:29 2015	1425875549	0	165	165	165
Mon Mar 09 01:32:20 2015	1425875540	0	165	165	165
Mon Mar 09 01:31:51 2015	1425875511	0	165	166	165
Mon Mar 09 01:32:19 2015	1425875539	0	166	166	165
Mon Mar 09 01:32:38 2015	1425875558	0	166	166	166
Mon Mar 09 01:32:37 2015	1425875557	0	166	166	166
Mon Mar 09 01:32:39 2015	1425875559	0	166	166	166
Mon Mar 09 01:32:00 2015	1425875520	0	166	166	166
Mon Mar 09 01:32:33 2015	1425875553	0	166	166	166
Mon Mar 09 01:32:20 2015	1425875540	0	166	166	166
Mon Mar 09 01:31:43 2015	1425875503	0	166	166	166
Mon Mar 09 01:32:20 2015	1425875540	0	166	167	166
Mon Mar 09 01:32:38 2015	1425875558	0	167	167	162
Mon Mar 09 01:31:54 2015	1425875514	0	167	167	166
Mon Mar 09 01:32:29 2015	1425875549	0	167	167	167
Mon Mar 09 01:32:44 2015	1425875564	0	167	167	167
Mon Mar 09 01:31:54 2015	1425875514	0	167	167	167
Mon Mar 09 01:31:54 2015	1425875514	0	167	167	167
Mon Mar 09 01:32:19 2015	1425875539	0	167	167	167
Mon Mar 09 01:32:20 2015	1425875540	0	167	168	167
Mon Mar 09 01:32:38 2015	1425875558	0	167	168	167
Mon Mar 09 01:32:38 2015	1425875558	0	168	168	167
Mon Mar 09 01:32:24 2015	1425875544	0	168	168	167
Mon Mar 09 01:32:38 2015	1425875558	0	168	168	167
Mon Mar 09 01:32:20 2015	1425875540	0	168	168	168
Mon Mar 09 01:32:20 2015	1425875540	0	168	168	168
Mon Mar 09 01:31:43 2015	1425875503	0	168	168	168
Mon Mar 09 01:31:55 2015	1425875515	0	168	169	168
Mon Mar 09 01:32:37 2015	1425875557	0	168	169	168
Mon Mar 09 01:32:38 2015	1425875558	0	168	169	168
Mon Mar 09 01:32:20 2015	1425875540	0	168	169	168
Mon Mar 09 01:32:36 2015	1425875556	0	168	169	168
Mon Mar 09 01:32:25 2015	1425875545	0	168	169	168
Mon Mar 09 01:32:19 2015	1425875539	0	169	169	168
Mon Mar 09 01:31:54 2015	1425875514	0	169	169	168
Mon Mar 09 01:31:43 2015	1425875503	0	169	169	166
Mon Mar 09 01:32:38 2015	1425875558	0	169	169	169
Mon Mar 09 01:31:51 2015	1425875511	0	169	169	169
Mon Mar 09 01:32:38 2015	1425875558	0	169	169	169
Mon Mar 09 01:32:45 2015	1425875565	0	169	170	169
Mon Mar 09 01:32:29 2015	1425875549	0	169	170	169
Mon Mar 09 01:31:51 2015	1425875511	0	169	170	169
Mon Mar 09 01:32:36 2015	1425875556	0	170	170	169
Mon Mar 09 01:31:43 2015	1425875503	0	170	170	169
Mon Mar 09 01:31:51 2015	1425875511	0	170	170	170
Mon Mar 09 01:31:54 2015	1425875514	0	170	170	170
Mon Mar 09 01:32:38 2015	1425875558	0	170	170	168
Mon Mar 09 01:32:37 2015	1425875557	0	170	170	170
Mon Mar 09 01:32:20 2015	1425875540	0	170	170	167
Mon Mar 09 01:31:51 2015	1425875511	0	170	170	170
Mon Mar 09 01:31:54 2015	1425875514	0	170	170	170
Mon Mar 09 01:32:09 2015	1425875529	0	170	170	170
Mon Mar 09 01:32:31 2015	1425875551	0	170	170	169
Mon Mar 09 01:31:49 2015	1425875509	0	170	170	170
Mon Mar 09 01:32:24 2015	1425875544	0	170	171	170
Mon Mar 09 01:32:38 2015	1425875558	0	170	171	170
Mon Mar 09 01:32:28 2015	1425875548	0	171	171	170
Mon Mar 09 01:31:43 2015	1425875503	0	171	171	170
Mon Mar 09 01:32:28 2015	1425875548	0	171	171	170
Mon Mar 09 01:31:51 2015	1425875511	0	171	171	170
Mon Mar 09 01:31:43 2015	1425875503	0	171	171	170
Mon Mar 09 01:31:51 2015	1425875511	0	171	171	171
Mon Mar 09 01:31:48 2015	1425875508	0	171	171	171
Mon Mar 09 01:32:27 2015	1425875547	0	171	171	171
Mon Mar 09 01:32:43 2015	1425875563	0	171	171	171
Mon Mar 09 01:31:43 2015	1425875503	0	171	171	171
Mon Mar 09 01:31:47 2015	1425875507	0	171	171	170
Mon Mar 09 01:32:19 2015	1425875539	0	171	171	171
Mon Mar 09 01:32:33 2015	1425875553	0	171	171	171
Mon Mar 09 01:31:55 2015	1425875515	0	171	172	171
Mon Mar 09 01:31:48 2015	1425875508	0	172	172	171
Mon Mar 09 01:32:32 2015	1425875552	0	172	172	172
Mon Mar 09 01:32:09 2015	1425875529	0	172	172	172
Mon Mar 09 01:32:33 2015	1425875553	0	172	172	172
Mon Mar 09 01:32:36 2015	1425875556	0	172	172	172
Mon Mar 09 01:32:28 2015	1425875548	0	172	172	172
Mon Mar 09 01:32:19 2015	1425875539	0	172	172	172
Mon Mar 09 01:31:54 2015	1425875514	0	172	173	172
Mon Mar 09 01:32:28 2015	1425875548	0	173	173	172
Mon Mar 09 01:32:32 2015	1425875552	0	173	173	172
Mon Mar 09 01:32:28 2015	1425875548	0	173	173	173
Mon Mar 09 01:32:09 2015	1425875529	1	172	173	172
Mon Mar 09 01:32:45 2015	1425875565	0	173	173	173
Mon Mar 09 01:32:21 2015	1425875541	0	173	173	170
Mon Mar 09 01:32:33 2015	1425875553	0	173	173	173
Mon Mar 09 01:32:45 2015	1425875565	0	173	173	173
Mon Mar 09 01:32:38 2015	1425875558	0	173	173	173
Mon Mar 09 01:32:37 2015	1425875557	0	173	173	173
Mon Mar 09 01:32:45 2015	1425875565	0	173	173	173
Mon Mar 09 01:32:38 2015	1425875558	0	173	173	173
Mon Mar 09 01:32:32 2015	1425875552	0	173	174	173
Mon Mar 09 01:32:28 2015	1425875548	0	173	174	173
Mon Mar 09 01:31:54 2015	1425875514	0	174	174	173
Mon Mar 09 01:32:09 2015	1425875529	0	174	174	174
Mon Mar 09 01:31:43 2015	1425875503	0	174	174	173
Mon Mar 09 01:32:38 2015	1425875558	0	174	174	173
Mon Mar 09 01:32:43 2015	1425875563	0	174	174	173
Mon Mar 09 01:32:33 2015	1425875553	0	174	174	174
Mon Mar 09 01:31:43 2015	1425875503	0	174	174	173
Mon Mar 09 01:32:19 2015	1425875539	0	174	174	174
Mon Mar 09 01:32:45 2015	1425875565	0	174	174	174
Mon Mar 09 01:32:35 2015	1425875555	0	174	174	174
Mon Mar 09 01:32:45 2015	1425875565	0	174	174	174
Mon Mar 09 01:31:55 2015	1425875515	0	174	174	174
Mon Mar 09 01:32:41 2015	1425875561	0	174	174	174
Mon Mar 09 01:32:38 2015	1425875558	0	174	174	174
Mon Mar 09 01:31:54 2015	1425875514	0	174	174	174
Mon Mar 09 01:32:45 2015	1425875565	0	174	175	174
Mon Mar 09 01:32:38 2015	1425875558	0	175	175	174
Mon Mar 09 01:32:41 2015	1425875561	0	175	175	175
Mon Mar 09 01:32:43 2015	1425875563	0	175	175	175
Mon Mar 09 01:31:55 2015	1425875515	0	175	175	175
Mon Mar 09 01:32:32 2015	1425875552	0	175	175	175
Mon Mar 09 01:32:43 2015	1425875563	0	176	176	174
Mon Mar 09 01:32:21 2015	1425875541	0	176	176	175
Mon Mar 09 01:32:42 2015	1425875562	0	176	176	175
Mon Mar 09 01:32:41 2015	1425875561	0	176	176	176
Mon Mar 09 01:32:45 2015	1425875565	0	176	176	176
Mon Mar 09 01:32:36 2015	1425875556	0	176	176	176
Mon Mar 09 01:31:54 2015	1425875514	0	176	176	176
Mon Mar 09 01:32:42 2015	1425875562	0	176	176	176
Mon Mar 09 01:32:37 2015	1425875557	0	176	177	176
Mon Mar 09 01:31:54 2015	1425875514	0	177	177	176
Mon Mar 09 01:31:43 2015	1425875503	0	177	177	176
Mon Mar 09 01:31:49 2015	1425875509	0	177	177	176
Mon Mar 09 01:32:42 2015	1425875562	0	177	177	176
Mon Mar 09 01:32:41 2015	1425875561	0	177	177	177
Mon Mar 09 01:32:41 2015	1425875561	0	177	177	177
Mon Mar 09 01:32:28 2015	1425875548	0	177	177	177
Mon Mar 09 01:31:54 2015	1425875514	0	177	177	174
Mon Mar 09 01:31:55 2015	1425875515	0	178	178	177
Mon Mar 09 01:32:22 2015	1425875542	0	178	178	177
Mon Mar 09 01:32:41 2015	1425875561	0	178	178	177
Mon Mar 09 01:32:42 2015	1425875562	0	178	178	178
Mon Mar 09 01:32:28 2015	1425875548	0	178	178	177
Mon Mar 09 01:32:38 2015	1425875558	0	178	178	178
Mon Mar 09 01:31:48 2015	1425875508	0	179	179	178
Mon Mar 09 01:32:42 2015	1425875562	0	179	179	178
Mon Mar 09 01:32:42 2015	1425875562	0	179	179	178
Mon Mar 09 01:32:42 2015	1425875562	0	179	179	178
Mon Mar 09 01:32:42 2015	1425875562	0	179	179	179
Mon Mar 09 01:31:54 2015	1425875514	0	179	179	178
Mon Mar 09 01:32:38 2015	1425875558	0	179	179	175
Mon Mar 09 01:32:10 2015	1425875530	0	179	179	177
Mon Mar 09 01:32:38 2015	1425875558	0	179	179	179
Mon Mar 09 01:32:22 2015	1425875542	0	179	179	178
Mon Mar 09 01:32:19 2015	1425875539	0	179	179	179
Mon Mar 09 01:32:34 2015	1425875554	0	179	179	179
Mon Mar 09 01:32:37 2015	1425875557	0	179	179	179
Mon Mar 09 01:32:45 2015	1425875565	0	179	179	179
Mon Mar 09 01:31:47 2015	1425875507	0	179	179	179
Mon Mar 09 01:32:42 2015	1425875562	0	179	179	179
Mon Mar 09 01:32:39 2015	1425875559	0	179	179	179
Mon Mar 09 01:31:49 2015	1425875509	0	179	180	179
Mon Mar 09 01:32:42 2015	1425875562	0	179	180	179
Mon Mar 09 01:32:33 2015	1425875553	0	180	180	179
Mon Mar 09 01:32:34 2015	1425875554	0	180	180	179
Mon Mar 09 01:32:31 2015	1425875551	0	180	180	174
Mon Mar 09 01:32:41 2015	1425875561	0	180	180	179
Mon Mar 09 01:32:21 2015	1425875541	0	180	180	179
Mon Mar 09 01:32:32 2015	1425875552	0	180	180	179
Mon Mar 09 01:32:41 2015	1425875561	0	180	180	178
Mon Mar 09 01:32:45 2015	1425875565	0	180	180	180
Mon Mar 09 01:32:23 2015	1425875543	0	180	180	180
Mon Mar 09 01:32:36 2015	1425875556	0	180	180	180
Mon Mar 09 01:32:38 2015	1425875558	0	180	180	180
Mon Mar 09 01:32:32 2015	1425875552	0	181	181	180
Mon Mar 09 01:32:33 2015	1425875553	0	181	181	180
Mon Mar 09 01:32:43 2015	1425875563	0	181	181	180
Mon Mar 09 01:31:43 2015	1425875503	1	180	181	180
Mon Mar 09 01:32:09 2015	1425875529	0	181	181	181
Mon Mar 09 01:31:55 2015	1425875515	0	181	181	181
Mon Mar 09 01:32:36 2015	1425875556	0	181	181	181
Mon Mar 09 01:32:33 2015	1425875553	0	181	181	181
Mon Mar 09 01:32:23 2015	1425875543	0	181	181	181
Mon Mar 09 01:32:23 2015	1425875543	0	182	182	181
Mon Mar 09 01:32:35 2015	1425875555	0	182	182	181
Mon Mar 09 01:32:27 2015	1425875547	0	182	182	181
Mon Mar 09 01:32:37 2015	1425875557	0	182	182	182
Mon Mar 09 01:31:55 2015	1425875515	0	182	182	182
Mon Mar 09 01:32:21 2015	1425875541	0	182	182	178
Mon Mar 09 01:31:47 2015	1425875507	0	182	182	182
Mon Mar 09 01:32:39 2015	1425875559	0	182	182	182
Mon Mar 09 01:31:49 2015	1425875509	0	182	183	182
Mon Mar 09 01:32:33 2015	1425875553	0	183	183	182
Mon Mar 09 01:32:38 2015	1425875558	0	183	183	182
Mon Mar 09 01:32:37 2015	1425875557	0	183	183	183
Mon Mar 09 01:32:43 2015	1425875563	0	183	183	183
Mon Mar 09 01:32:35 2015	1425875555	0	183	183	183
Mon Mar 09 01:31:48 2015	1425875508	0	183	183	183
Mon Mar 09 01:31:48 2015	1425875508	0	183	184	183
Mon Mar 09 01:32:38 2015	1425875558	0	184	184	183
Mon Mar 09 01:32:42 2015	1425875562	0	184	184	183
Mon Mar 09 01:32:39 2015	1425875559	0	184	184	183
Mon Mar 09 01:32:36 2015	1425875556	0	184	184	184
Mon Mar 09 01:32:33 2015	1425875553	0	184	184	184
Mon Mar 09 01:32:19 2015	1425875539	0	184	184	184
Mon Mar 09 01:32:38 2015	1425875558	0	184	185	184
Mon Mar 09 01:32:33 2015	1425875553	0	184	185	182
Mon Mar 09 01:32:38 2015	1425875558	0	185	185	184
Mon Mar 09 01:32:37 2015	1425875557	0	185	185	184
Mon Mar 09 01:32:32 2015	1425875552	0	185	185	184
Mon Mar 09 01:32:10 2015	1425875530	0	185	185	183
Mon Mar 09 01:32:32 2015	1425875552	0	185	185	185
Mon Mar 09 01:31:49 2015	1425875509	0	185	185	185
Mon Mar 09 01:32:43 2015	1425875563	0	185	185	185
Mon Mar 09 01:32:33 2015	1425875553	0	185	185	183
Mon Mar 09 01:32:31 2015	1425875551	0	185	185	185
Mon Mar 09 01:32:21 2015	1425875541	0	185	185	185
Mon Mar 09 01:32:36 2015	1425875556	0	185	185	185
Mon Mar 09 01:32:43 2015	1425875563	0	185	185	185
Mon Mar 09 01:32:21 2015	1425875541	0	185	185	182
Mon Mar 09 01:32:23 2015	1425875543	0	185	186	185
Mon Mar 09 01:32:30 2015	1425875550	0	185	186	185
Mon Mar 09 01:32:23 2015	1425875543	0	186	186	185
Mon Mar 09 01:32:09 2015	1425875529	0	185	186	185
Mon Mar 09 01:32:42 2015	1425875562	0	186	186	185
Mon Mar 09 01:32:23 2015	1425875543	0	186	186	185
Mon Mar 09 01:32:33 2015	1425875553	1	185	186	185
Mon Mar 09 01:31:47 2015	1425875507	0	186	186	185
Mon Mar 09 01:31:55 2015	1425875515	0	186	186	186
Mon Mar 09 01:32:37 2015	1425875557	0	186	186	186
Mon Mar 09 01:32:43 2015	1425875563	0	186	186	186
Mon Mar 09 01:32:39 2015	1425875559	0	186	186	186
Mon Mar 09 01:32:36 2015	1425875556	0	187	187	186
Mon Mar 09 01:32:21 2015	1425875541	0	187	187	186
Mon Mar 09 01:32:23 2015	1425875543	0	187	187	186
Mon Mar 09 01:32:41 2015	1425875561	0	187	187	187
Mon Mar 09 01:32:38 2015	1425875558	0	187	187	186
Mon Mar 09 01:32:31 2015	1425875551	0	187	187	186
Mon Mar 09 01:32:39 2015	1425875559	0	187	187	187
Mon Mar 09 01:32:10 2015	1425875530	0	187	187	187
Mon Mar 09 01:32:33 2015	1425875553	0	187	187	187
Mon Mar 09 01:32:38 2015	1425875558	0	187	188	187
Mon Mar 09 01:32:37 2015	1425875557	0	188	188	187
Mon Mar 09 01:32:23 2015	1425875543	0	188	188	187
Mon Mar 09 01:32:32 2015	1425875552	0	188	188	187
Mon Mar 09 01:32:21 2015	1425875541	0	188	188	183
Mon Mar 09 01:32:21 2015	1425875541	0	188	188	187
Mon Mar 09 01:32:31 2015	1425875551	0	188	188	187
Mon Mar 09 01:32:38 2015	1425875558	0	188	188	188
Mon Mar 09 01:32:38 2015	1425875558	0	188	188	188
Mon Mar 09 01:31:43 2015	1425875503	0	188	188	188
Mon Mar 09 01:32:32 2015	1425875552	0	188	188	188
Mon Mar 09 01:32:38 2015	1425875558	0	188	189	186
Mon Mar 09 01:32:32 2015	1425875552	0	189	189	188
Mon Mar 09 01:32:33 2015	1425875553	0	189	189	188
Mon Mar 09 01:32:23 2015	1425875543	0	189	189	188
Mon Mar 09 01:31:55 2015	1425875515	0	189	189	189
Mon Mar 09 01:32:34 2015	1425875554	0	189	189	189
Mon Mar 09 01:31:47 2015	1425875507	0	189	189	189
Mon Mar 09 01:32:32 2015	1425875552	0	189	190	189
Mon Mar 09 01:32:32 2015	1425875552	0	189	190	189
Mon Mar 09 01:32:21 2015	1425875541	0	190	190	190
Mon Mar 09 01:31:55 2015	1425875515	0	190	190	190
Mon Mar 09 01:32:34 2015	1425875554	0	190	190	190
Mon Mar 09 01:32:32 2015	1425875552	0	190	190	190
Mon Mar 09 01:31:55 2015	1425875515	0	190	190	190
Mon Mar 09 01:32:32 2015	1425875552	0	190	190	190
Mon Mar 09 01:32:33 2015	1425875553	0	190	190	188
Mon Mar 09 01:32:33 2015	1425875553	0	190	190	190
Mon Mar 09 01:31:55 2015	1425875515	0	191	191	190
Mon Mar 09 01:32:32 2015	1425875552	0	191	191	190
Mon Mar 09 01:32:33 2015	1425875553	0	191	191	190
Mon Mar 09 01:31:43 2015	1425875503	0	191	191	191
Mon Mar 09 01:32:23 2015	1425875543	0	191	191	191
Mon Mar 09 01:32:23 2015	1425875543	0	191	191	191
Mon Mar 09 01:31:55 2015	1425875515	0	191	191	191
Mon Mar 09 01:32:21 2015	1425875541	0	191	191	189
Mon Mar 09 01:32:23 2015	1425875543	0	191	191	191
Mon Mar 09 01:32:00 2015	1425875520	0	191	191	191
Mon Mar 09 01:32:39 2015	1425875559	0	191	191	191
Mon Mar 09 01:32:23 2015	1425875543	0	191	192	191
Mon Mar 09 01:32:38 2015	1425875558	0	191	192	191
Mon Mar 09 01:32:32 2015	1425875552	0	191	192	190
Mon Mar 09 01:32:23 2015	1425875543	0	192	192	191
Mon Mar 09 01:32:38 2015	1425875558	0	192	192	191
Mon Mar 09 01:31:43 2015	1425875503	0	192	192	191
Mon Mar 09 01:32:31 2015	1425875551	0	192	192	189
Mon Mar 09 01:32:38 2015	1425875558	0	192	192	192
Mon Mar 09 01:32:36 2015	1425875556	0	192	192	192
Mon Mar 09 01:32:10 2015	1425875530	0	192	192	192
Mon Mar 09 01:32:41 2015	1425875561	0	193	193	192
Mon Mar 09 01:32:34 2015	1425875554	0	193	193	192
Mon Mar 09 01:32:36 2015	1425875556	0	193	193	193
Mon Mar 09 01:32:32 2015	1425875552	0	193	193	193
Mon Mar 09 01:32:33 2015	1425875553	0	193	193	193
Mon Mar 09 01:32:21 2015	1425875541	0	193	194	193
Mon Mar 09 01:32:43 2015	1425875563	0	194	194	192
Mon Mar 09 01:32:31 2015	1425875551	0	194	194	194
Mon Mar 09 01:32:31 2015	1425875551	0	194	194	194
Mon Mar 09 01:32:23 2015	1425875543	0	194	194	194
Mon Mar 09 01:32:38 2015	1425875558	0	194	194	194
Mon Mar 09 01:32:43 2015	1425875563	0	194	194	194
Mon Mar 09 01:32:21 2015	1425875541	0	194	194	194
Mon Mar 09 01:32:33 2015	1425875553	0	194	194	194
Mon Mar 09 01:32:23 2015	1425875543	0	194	194	194
Mon Mar 09 01:32:23 2015	1425875543	0	195	195	195
Mon Mar 09 01:32:34 2015	1425875554	0	195	195	195
Mon Mar 09 01:32:39 2015	1425875559	0	195	195	195
Mon Mar 09 01:32:32 2015	1425875552	0	195	195	195
Mon Mar 09 01:32:43 2015	1425875563	0	195	195	195
Mon Mar 09 01:32:00 2015	1425875520	0	195	195	195
Mon Mar 09 01:32:39 2015	1425875559	0	195	195	195
Mon Mar 09 01:32:21 2015	1425875541	0	195	195	191
Mon Mar 09 01:32:23 2015	1425875543	0	195	195	193
Mon Mar 09 01:32:23 2015	1425875543	0	195	195	195
Mon Mar 09 01:32:00 2015	1425875520	0	196	196	195
Mon Mar 09 01:32:31 2015	1425875551	0	196	196	195
Mon Mar 09 01:32:41 2015	1425875561	0	196	196	196
Mon Mar 09 01:31:55 2015	1425875515	0	196	196	195
Mon Mar 09 01:32:43 2015	1425875563	0	196	196	194
Mon Mar 09 01:32:31 2015	1425875551	0	196	196	196
Mon Mar 09 01:32:21 2015	1425875541	0	197	197	193
Mon Mar 09 01:32:33 2015	1425875553	0	197	197	196
Mon Mar 09 01:32:31 2015	1425875551	0	197	197	196
Mon Mar 09 01:32:41 2015	1425875561	0	197	197	197
Mon Mar 09 01:32:32 2015	1425875552	0	197	197	196
Mon Mar 09 01:32:23 2015	1425875543	0	197	197	197
Mon Mar 09 01:32:38 2015	1425875558	0	197	197	197
Mon Mar 09 01:32:38 2015	1425875558	0	198	198	195
Mon Mar 09 01:32:32 2015	1425875552	0	198	198	197
Mon Mar 09 01:32:21 2015	1425875541	0	198	198	198
Mon Mar 09 01:32:34 2015	1425875554	0	198	198	198
Mon Mar 09 01:32:35 2015	1425875555	0	198	198	198
Mon Mar 09 01:32:21 2015	1425875541	0	198	199	198
Mon Mar 09 01:32:32 2015	1425875552	0	199	199	198
Mon Mar 09 01:32:33 2015	1425875553	0	199	199	198
Mon Mar 09 01:32:41 2015	1425875561	0	199	199	199
Mon Mar 09 01:32:33 2015	1425875553	0	199	199	199
Mon Mar 09 01:32:33 2015	1425875553	0	199	200	196
Mon Mar 09 01:32:27 2015	1425875547	0	199	200	199
Mon Mar 09 01:32:33 2015	1425875553	0	200	200	199
Mon Mar 09 01:32:33 2015	1425875553	0	200	200	199
Mon Mar 09 01:32:21 2015	1425875541	0	200	200	198
Mon Mar 09 01:32:21 2015	1425875541	0	200	200	200
Mon Mar 09 01:32:44 2015	1425875564	0	200	200	200
Mon Mar 09 01:32:44 2015	1425875564	0	200	200	200
Mon Mar 09 01:32:21 2015	1425875541	0	201	201	200
Mon Mar 09 01:32:44 2015	1425875564	0	201	201	200
Mon Mar 09 01:32:35 2015	1425875555	0	201	201	200
Mon Mar 09 01:32:32 2015	1425875552	0	201	201	201
Mon Mar 09 01:31:43 2015	1425875503	0	201	201	201
Mon Mar 09 01:32:00 2015	1425875520	0	201	201	201
Mon Mar 09 01:32:00 2015	1425875520	0	201	202	201
Mon Mar 09 01:32:44 2015	1425875564	0	201	202	201
Mon Mar 09 01:32:35 2015	1425875555	0	201	202	200
Mon Mar 09 01:32:10 2015	1425875530	0	202	202	201
Mon Mar 09 01:32:00 2015	1425875520	0	202	202	201
Mon Mar 09 01:32:00 2015	1425875520	0	202	202	201
Mon Mar 09 01:32:35 2015	1425875555	0	202	202	201
Mon Mar 09 01:32:00 2015	1425875520	0	202	202	202
Mon Mar 09 01:32:00 2015	1425875520	0	202	202	202
Mon Mar 09 01:31:43 2015	1425875503	0	202	203	202
Mon Mar 09 01:32:27 2015	1425875547	0	203	203	203
Mon Mar 09 01:32:39 2015	1425875559	0	203	203	203
Mon Mar 09 01:32:44 2015	1425875564	0	204	204	203
Mon Mar 09 01:32:30 2015	1425875550	0	204	204	204
Mon Mar 09 01:32:27 2015	1425875547	0	204	204	204
Mon Mar 09 01:32:27 2015	1425875547	0	204	204	204
Mon Mar 09 01:32:27 2015	1425875547	0	204	205	204
Mon Mar 09 01:32:27 2015	1425875547	0	205	205	204
Mon Mar 09 01:32:43 2015	1425875563	0	205	205	205
Mon Mar 09 01:32:43 2015	1425875563	0	205	205	205
Mon Mar 09 01:32:43 2015	1425875563	0	205	205	205
Mon Mar 09 01:32:10 2015	1425875530	0	205	206	205
Mon Mar 09 01:32:43 2015	1425875563	0	206	206	205
Mon Mar 09 01:32:43 2015	1425875563	0	206	206	204
Mon Mar 09 01:32:43 2015	1425875563	0	206	206	206
Mon Mar 09 01:32:27 2015	1425875547	0	207	207	207
Mon Mar 09 01:32:44 2015	1425875564	0	207	207	207
Mon Mar 09 01:32:44 2015	1425875564	0	207	208	207
Mon Mar 09 01:32:35 2015	1425875555	0	207	208	207
Mon Mar 09 01:32:33 2015	1425875553	0	208	208	207
Mon Mar 09 01:32:33 2015	1425875553	0	208	208	208
Mon Mar 09 01:32:44 2015	1425875564	0	208	208	208
Mon Mar 09 01:32:44 2015	1425875564	0	210	210	208
Mon Mar 09 01:32:39 2015	1425875559	0	210	210	210
Mon Mar 09 01:32:33 2015	1425875553	0	210	210	210
Mon Mar 09 01:32:20 2015	1425875540	0	210	210	210
Mon Mar 09 01:32:35 2015	1425875555	0	210	211	208
Mon Mar 09 01:32:20 2015	1425875540	0	211	211	210
Mon Mar 09 01:32:20 2015	1425875540	0	211	211	210
Mon Mar 09 01:32:09 2015	1425875529	1	210	211	210
Mon Mar 09 01:32:19 2015	1425875539	0	211	211	211
Mon Mar 09 01:32:30 2015	1425875550	0	211	211	210
Mon Mar 09 01:32:35 2015	1425875555	0	211	211	211
Mon Mar 09 01:32:20 2015	1425875540	0	212	212	211
Mon Mar 09 01:32:36 2015	1425875556	0	212	212	212
Mon Mar 09 01:32:39 2015	1425875559	0	212	212	211
Mon Mar 09 01:32:33 2015	1425875553	0	212	212	212
Mon Mar 09 01:31:55 2015	1425875515	0	212	213	212
Mon Mar 09 01:32:30 2015	1425875550	0	213	213	208
Mon Mar 09 01:32:20 2015	1425875540	0	213	213	213
Mon Mar 09 01:32:39 2015	1425875559	0	213	213	213
Mon Mar 09 01:32:20 2015	1425875540	0	213	213	213
Mon Mar 09 01:32:39 2015	1425875559	0	214	214	213
Mon Mar 09 01:32:20 2015	1425875540	0	214	214	214
Mon Mar 09 01:32:39 2015	1425875559	0	214	214	214
Mon Mar 09 01:32:33 2015	1425875553	0	215	215	215
Mon Mar 09 01:32:09 2015	1425875529	0	215	215	215
Mon Mar 09 01:32:20 2015	1425875540	0	216	216	215
Mon Mar 09 01:32:39 2015	1425875559	0	216	216	214
Mon Mar 09 01:32:30 2015	1425875550	0	216	216	214
Mon Mar 09 01:32:35 2015	1425875555	0	216	216	216
Mon Mar 09 01:32:43 2015	1425875563	0	216	216	216
Mon Mar 09 01:32:35 2015	1425875555	0	216	216	216
Mon Mar 09 01:32:09 2015	1425875529	0	217	217	216
Mon Mar 09 01:32:43 2015	1425875563	0	217	217	217
Mon Mar 09 01:32:20 2015	1425875540	0	217	217	217
Mon Mar 09 01:32:43 2015	1425875563	0	217	217	217
Mon Mar 09 01:32:35 2015	1425875555	0	217	217	217
Mon Mar 09 01:32:36 2015	1425875556	0	217	217	217
Mon Mar 09 01:32:09 2015	1425875529	0	217	218	217
Mon Mar 09 01:32:33 2015	1425875553	0	217	218	217
Mon Mar 09 01:32:35 2015	1425875555	0	218	218	217
Mon Mar 09 01:32:39 2015	1425875559	0	218	218	213
Mon Mar 09 01:32:35 2015	1425875555	0	218	218	217
Mon Mar 09 01:32:43 2015	1425875563	0	218	218	217
Mon Mar 09 01:32:36 2015	1425875556	0	218	219	218
Mon Mar 09 01:32:43 2015	1425875563	0	219	219	218
Mon Mar 09 01:31:55 2015	1425875515	0	219	219	218
Mon Mar 09 01:32:35 2015	1425875555	0	219	219	217
Mon Mar 09 01:32:43 2015	1425875563	0	219	219	218
Mon Mar 09 01:32:30 2015	1425875550	0	219	219	219
Mon Mar 09 01:32:33 2015	1425875553	0	219	219	219
Mon Mar 09 01:32:30 2015	1425875550	0	219	219	195
Mon Mar 09 01:32:39 2015	1425875559	0	219	219	219
Mon Mar 09 01:32:30 2015	1425875550	0	219	219	219
Mon Mar 09 01:32:33 2015	1425875553	0	219	219	219
Mon Mar 09 01:32:30 2015	1425875550	0	220	220	220
Mon Mar 09 01:32:30 2015	1425875550	0	221	221	220
Mon Mar 09 01:31:41 2015	1425875501	122	100	221	99
Mon Mar 09 01:31:55 2015	1425875515	0	222	222	221
Mon Mar 09 01:32:35 2015	1425875555	0	223	223	223
Mon Mar 09 01:32:39 2015	1425875559	0	223	223	223
Mon Mar 09 01:32:39 2015	1425875559	0	223	223	219
Mon Mar 09 01:32:35 2015	1425875555	0	223	223	223
Mon Mar 09 01:31:54 2015	1425875514	0	223	223	223
Mon Mar 09 01:32:33 2015	1425875553	0	224	224	224
Mon Mar 09 01:32:33 2015	1425875553	0	225	225	224
Mon Mar 09 01:32:33 2015	1425875553	0	229	229	229
Mon Mar 09 01:32:31 2015	1425875551	0	229	229	229
Mon Mar 09 01:32:39 2015	1425875559	0	231	231	231
Mon Mar 09 01:32:31 2015	1425875551	0	232	232	231
Mon Mar 09 01:32:35 2015	1425875555	0	232	232	231
Mon Mar 09 01:32:35 2015	1425875555	0	232	233	232
Mon Mar 09 01:32:42 2015	1425875562	0	234	235	234
Mon Mar 09 01:32:42 2015	1425875562	0	236	236	236
